id,strategy,symbol,side,entryPrice,stopLoss,takeProfit1,takeProfit2,leverage,timestamp,metadata,createdAt,score,status
733,SimpleTrueOB,GRASSUSDT,LONG,0.36452289,0.35996400,0.36999356,0.38275845,15,2026-01-10 11:55:00,"{""obTop"": 0.3653, ""margin"": 1000, ""method"": ""ORB"", ""obBottom"": 0.3636, ""atrPercent"": 0.5759656195087238, ""positionSize"": 41149.67924236527, ""positionValue"": 15000}",2026-01-10 12:00:00.113828,80.00,FAILED
734,SimpleTrueOB,COLLECTUSDT,LONG,0.09494899,0.09365400,0.09650297,0.10012893,15,2026-01-10 11:55:00,"{""obTop"": 0.09526, ""margin"": 1000, ""method"": ""ORB"", ""obBottom"": 0.0946, ""atrPercent"": 0.6627487042254498, ""positionSize"": 157979.5702083643, ""positionValue"": 15000}",2026-01-10 12:00:00.265442,80.00,FILLED
738,SimpleTrueOB,USELESSUSDT,SHORT,0.10836832,0.10994860,0.10647199,0.10204721,15,2026-01-10 12:05:00,"{""obTop"": 0.10886, ""margin"": 1000, ""method"": ""ORB"", ""obBottom"": 0.10792, ""atrPercent"": 0.6947140641424522, ""positionSize"": 138416.83365734867, ""positionValue"": 15000}",2026-01-10 12:10:00.472019,80.00,PENDING
739,SimpleTrueOB,MYXUSDT,SHORT,4.85202940,4.91567000,4.77566068,4.59746700,15,2026-01-10 12:05:00,"{""obTop"": 4.867, ""margin"": 1000, ""method"": ""ORB"", ""obBottom"": 4.839, ""atrPercent"": 0.6115948839817726, ""positionSize"": 3091.489923783232, ""positionValue"": 15000}",2026-01-10 12:10:01.363948,80.00,PENDING
740,SimpleTrueOB,SNXUSDT,SHORT,0.47490500,0.48076000,0.46787900,0.45148500,15,2026-01-10 12:05:00,"{""obTop"": 0.476, ""margin"": 1000, ""method"": ""ORB"", ""obBottom"": 0.474, ""atrPercent"": 0.4145738963190859, ""positionSize"": 31585.264421305317, ""positionValue"": 15000}",2026-01-10 12:10:01.723639,80.00,PENDING
741,SimpleTrueOB,ONDOUSDT,SHORT,0.39917015,0.40389900,0.39349553,0.38025475,15,2026-01-10 12:05:00,"{""obTop"": 0.3999, ""margin"": 1000, ""method"": ""ORB"", ""obBottom"": 0.3986, ""atrPercent"": 0.21381556294930354, ""positionSize"": 37577.96017562936, ""positionValue"": 15000}",2026-01-10 12:10:02.326781,80.00,PENDING
742,SimpleTrueOB,PNUTUSDT,SHORT,0.08462807,0.08563790,0.08341628,0.08058875,15,2026-01-10 12:05:00,"{""obTop"": 0.08479, ""margin"": 1000, ""method"": ""ORB"", ""obBottom"": 0.0845, ""atrPercent"": 0.2516467507456632, ""positionSize"": 177246.15275704442, ""positionValue"": 15000}",2026-01-10 12:10:02.953432,80.00,PENDING
743,SimpleTrueOB,MONUSDT,SHORT,0.02579484,0.02611860,0.02540633,0.02449980,15,2026-01-10 12:05:00,"{""obTop"": 0.02586, ""margin"": 1000, ""method"": ""ORB"", ""obBottom"": 0.02574, ""atrPercent"": 0.4355375350875046, ""positionSize"": 581511.6511674428, ""positionValue"": 15000}",2026-01-10 12:10:03.008358,80.00,PENDING
735,SimpleTrueOB,LITUSDT,SHORT,2.77244540,2.81184000,2.72517188,2.61486700,15,2026-01-10 12:05:00,"{""obTop"": 2.784, ""margin"": 1000, ""method"": ""ORB"", ""obBottom"": 2.762, ""atrPercent"": 0.9740480463823822, ""positionSize"": 5410.386080100983, ""positionValue"": 15000}",2026-01-10 12:10:00.092691,80.00,FILLED
737,SimpleTrueOB,FARTCOINUSDT,SHORT,0.36452708,0.37056900,0.35727678,0.34035940,15,2026-01-10 12:05:00,"{""obTop"": 0.3669, ""margin"": 1000, ""method"": ""ORB"", ""obBottom"": 0.3623, ""atrPercent"": 0.8936048459077062, ""positionSize"": 41149.2062537576, ""positionValue"": 15000}",2026-01-10 12:10:00.412372,80.00,FILLED
736,SimpleTrueOB,NEIROUSDT,SHORT,0.00013147,0.00013312,0.00012950,0.00012490,15,2026-01-10 12:05:00,"{""obTop"": 0.0001318, ""margin"": 1000, ""method"": ""ORB"", ""obBottom"": 0.0001312, ""atrPercent"": 0.2874795758834479, ""positionSize"": 114091259.31650208, ""positionValue"": 15000}",2026-01-10 12:10:00.412505,80.00,FILLED
744,SimpleTrueOB,GLMUSDT,LONG,0.29478895,0.29025810,0.30022596,0.31291233,15,2026-01-10 12:00:00,"{""obTop"": 0.29627, ""margin"": 1000, ""method"": ""ORB"", ""obBottom"": 0.29319, ""atrPercent"": 0.9672765893422133, ""positionSize"": 50883.86183924278, ""positionValue"": 15000}",2026-01-10 12:15:00.412362,80.00,PENDING
745,SimpleTrueOB,ARCUSDT,LONG,0.04253351,0.04183740,0.04336883,0.04531793,15,2026-01-10 12:10:00,"{""obTop"": 0.04279, ""margin"": 1000, ""method"": ""ORB"", ""obBottom"": 0.04226, ""atrPercent"": 0.7526739821853049, ""positionSize"": 352663.1534363321, ""positionValue"": 15000}",2026-01-10 12:15:00.448089,80.00,PENDING
747,SimpleTrueOB,FILUSDT,SHORT,1.47070580,1.49076000,1.44664076,1.39048900,15,2026-01-10 12:00:00,"{""obTop"": 1.476, ""margin"": 1000, ""method"": ""ORB"", ""obBottom"": 1.466, ""atrPercent"": 0.5440125281072464, ""positionSize"": 10199.184636383428, ""positionValue"": 15000}",2026-01-10 12:15:01.325966,80.00,PENDING
748,SimpleTrueOB,MUBARAKUSDT,LONG,0.02017903,0.01990890,0.02050320,0.02125957,15,2026-01-10 12:10:00,"{""obTop"": 0.02024, ""margin"": 1000, ""method"": ""ORB"", ""obBottom"": 0.02011, ""atrPercent"": 0.6560637812075962, ""positionSize"": 743345.7546408934, ""positionValue"": 15000}",2026-01-10 12:15:01.426993,80.00,PENDING
749,SimpleTrueOB,WLDUSDT,SHORT,0.57413515,0.58186100,0.56486413,0.54323175,15,2026-01-10 12:00:00,"{""obTop"": 0.5761, ""margin"": 1000, ""method"": ""ORB"", ""obBottom"": 0.5724, ""atrPercent"": 0.5167070149014135, ""positionSize"": 26126.252677614324, ""positionValue"": 15000}",2026-01-10 12:15:03.016923,80.00,PENDING
750,SimpleTrueOB,FORMUSDT,LONG,0.38557710,0.38045700,0.39172122,0.40605750,15,2026-01-10 12:15:00,"{""obTop"": 0.3867, ""margin"": 1000, ""method"": ""ORB"", ""obBottom"": 0.3843, ""atrPercent"": 0.44905968961591314, ""positionSize"": 38902.72529151758, ""positionValue"": 15000}",2026-01-10 12:20:00.559509,80.00,PENDING
751,SimpleTrueOB,MONUSDT,SHORT,0.02572485,0.02605800,0.02532508,0.02439227,15,2026-01-10 12:15:00,"{""obTop"": 0.0258, ""margin"": 1000, ""method"": ""ORB"", ""obBottom"": 0.02566, ""atrPercent"": 0.46419711650841294, ""positionSize"": 583093.6883062583, ""positionValue"": 15000}",2026-01-10 12:20:01.410003,80.00,PENDING
752,SimpleTrueOB,GLMUSDT,LONG,0.29759451,0.29318850,0.30288172,0.31521853,15,2026-01-10 12:20:00,"{""obTop"": 0.29892, ""margin"": 1000, ""method"": ""ORB"", ""obBottom"": 0.29615, ""atrPercent"": 0.5781967696302248, ""positionSize"": 50404.15614929344, ""positionValue"": 15000}",2026-01-10 12:25:00.211591,80.00,PENDING
753,SimpleTrueOB,PIPPINUSDT,LONG,0.41018702,0.40465260,0.41682833,0.43232471,15,2026-01-10 14:05:00,"{""obTop"": 0.41147, ""margin"": 1000, ""method"": ""ORB"", ""obBottom"": 0.40874, ""atrPercent"": 0.7965964404788907, ""positionSize"": 36568.68509254953, ""positionValue"": 15000}",2026-01-10 14:10:00.071332,80.00,FILLED
754,SimpleTrueOB,POLUSDT,LONG,0.16162732,0.15949890,0.16418142,0.17014099,15,2026-01-10 14:05:00,"{""obTop"": 0.16208, ""margin"": 1000, ""method"": ""ORB"", ""obBottom"": 0.16111, ""atrPercent"": 0.7229897438443034, ""positionSize"": 92806.0930095611, ""positionValue"": 15000}",2026-01-10 14:10:00.177487,80.00,FILLED
755,SimpleTrueOB,TRADOORUSDT,LONG,2.10142020,2.06217000,2.14852044,2.25842100,15,2026-01-10 14:05:00,"{""obTop"": 2.119, ""margin"": 1000, ""method"": ""ORB"", ""obBottom"": 2.083, ""atrPercent"": 0.6346876618009073, ""positionSize"": 7138.029795278451, ""positionValue"": 15000}",2026-01-10 14:10:00.483479,80.00,FILLED
757,SimpleTrueOB,JELLYJELLYUSDT,LONG,0.06532806,0.06442920,0.06640670,0.06892351,15,2026-01-10 14:10:00,"{""obTop"": 0.06555, ""margin"": 1000, ""method"": ""ORB"", ""obBottom"": 0.06508, ""atrPercent"": 0.5697793158598753, ""positionSize"": 229610.3590274826, ""positionValue"": 15000}",2026-01-10 14:15:00.199795,80.00,PENDING
760,SimpleTrueOB,HUSDT,LONG,0.16832366,0.16600320,0.17110821,0.17760549,15,2026-01-10 14:10:00,"{""obTop"": 0.1689, ""margin"": 1000, ""method"": ""ORB"", ""obBottom"": 0.16768, ""atrPercent"": 0.4553436425211581, ""positionSize"": 89114.03291865248, ""positionValue"": 15000}",2026-01-10 14:15:00.409022,80.00,PENDING
756,SimpleTrueOB,COLLECTUSDT,LONG,0.09456391,0.09288180,0.09658244,0.10129234,15,2026-01-10 14:10:00,"{""obTop"": 0.09527, ""margin"": 1000, ""method"": ""ORB"", ""obBottom"": 0.09382, ""atrPercent"": 0.7590631627587562, ""positionSize"": 158622.88433952114, ""positionValue"": 15000}",2026-01-10 14:15:00.070038,80.00,FILLED
758,SimpleTrueOB,CAKEUSDT,LONG,2.00110014,1.97861400,2.02808351,2.09104470,15,2026-01-10 14:10:00,"{""obTop"": 2.0028, ""margin"": 1000, ""method"": ""ORB"", ""obBottom"": 1.9986, ""atrPercent"": 0.26912158839539696, ""positionSize"": 7495.8767430799335, ""positionValue"": 15000}",2026-01-10 14:15:00.270881,80.00,FILLED
759,SimpleTrueOB,MERLUSDT,LONG,0.25668633,0.25332120,0.26072448,0.27014684,15,2026-01-10 14:10:00,"{""obTop"": 0.25739, ""margin"": 1000, ""method"": ""ORB"", ""obBottom"": 0.25588, ""atrPercent"": 0.4700887594809146, ""positionSize"": 58437.082236951406, ""positionValue"": 15000}",2026-01-10 14:15:00.399009,80.00,FILLED
761,SimpleTrueOB,IRUSDT,LONG,0.07931086,0.07799220,0.08089325,0.08458550,15,2026-01-10 14:15:00,"{""obTop"": 0.07981, ""margin"": 1000, ""method"": ""ORB"", ""obBottom"": 0.07878, ""atrPercent"": 0.6060012480379386, ""positionSize"": 189129.208649726, ""positionValue"": 15000}",2026-01-10 14:20:01.126986,80.00,PENDING
762,SimpleTrueOB,USUSDT,LONG,0.00723645,0.00711810,0.00737846,0.00770983,15,2026-01-10 14:20:00,"{""obTop"": 0.00728, ""margin"": 1000, ""method"": ""ORB"", ""obBottom"": 0.00719, ""atrPercent"": 0.9581652200601034, ""positionSize"": 2072840.4422778194, ""positionValue"": 15000}",2026-01-10 14:25:00.072125,80.00,PENDING
763,SimpleTrueOB,BOMEUSDT,SHORT,0.00069856,0.00070680,0.00068867,0.00066561,15,2026-01-10 14:20:00,"{""obTop"": 0.0006998, ""margin"": 1000, ""method"": ""ORB"", ""obBottom"": 0.0006976, ""atrPercent"": 0.2643968085811391, ""positionSize"": 21472735.938342668, ""positionValue"": 15000}",2026-01-10 14:25:00.091385,80.00,PENDING
764,SimpleTrueOB,MOODENGUSDT,SHORT,0.08008398,0.08101210,0.07897024,0.07637150,15,2026-01-10 14:20:00,"{""obTop"": 0.08021, ""margin"": 1000, ""method"": ""ORB"", ""obBottom"": 0.07999, ""atrPercent"": 0.26489542692489265, ""positionSize"": 187303.37827865194, ""positionValue"": 15000}",2026-01-10 14:25:00.155196,80.00,PENDING
765,SimpleTrueOB,COLLECTUSDT,LONG,0.09704441,0.09495090,0.09955661,0.10541843,15,2026-01-10 14:25:00,"{""obTop"": 0.09814, ""margin"": 1000, ""method"": ""ORB"", ""obBottom"": 0.09591, ""atrPercent"": 0.9092708068793501, ""positionSize"": 154568.41638629243, ""positionValue"": 15000}",2026-01-10 14:30:00.089529,80.00,PENDING
766,SimpleTrueOB,4USDT,LONG,0.02266453,0.02230470,0.02309633,0.02410386,15,2026-01-10 14:25:00,"{""obTop"": 0.02279, ""margin"": 1000, ""method"": ""ORB"", ""obBottom"": 0.02253, ""atrPercent"": 0.997845793066675, ""positionSize"": 661827.0344165942, ""positionValue"": 15000}",2026-01-10 14:30:00.293371,80.00,PENDING
767,SimpleTrueOB,ATOMUSDT,LONG,2.61852360,2.57994000,2.66482392,2.77285800,15,2026-01-10 14:15:00,"{""obTop"": 2.63, ""margin"": 1000, ""method"": ""ORB"", ""obBottom"": 2.606, ""atrPercent"": 0.8169544127993614, ""positionSize"": 5728.418869320101, ""positionValue"": 15000}",2026-01-10 14:30:00.557903,80.00,PENDING
768,SimpleTrueOB,1000BONKUSDT,SHORT,0.01050190,0.01062318,0.01035636,0.01001678,15,2026-01-10 14:25:00,"{""obTop"": 0.010518, ""margin"": 1000, ""method"": ""ORB"", ""obBottom"": 0.01049, ""atrPercent"": 0.28749314763014633, ""positionSize"": 1428313.0807425766, ""positionValue"": 15000}",2026-01-10 14:30:00.704823,80.00,PENDING
769,SimpleTrueOB,POWERUSDT,SHORT,0.22371525,0.22637130,0.22052799,0.21309104,15,2026-01-10 14:25:00,"{""obTop"": 0.22413, ""margin"": 1000, ""method"": ""ORB"", ""obBottom"": 0.22339, ""atrPercent"": 0.5119641457104003, ""positionSize"": 67049.52002198795, ""positionValue"": 15000}",2026-01-10 14:30:01.940994,80.00,PENDING
770,SimpleTrueOB,AVNTUSDT,LONG,0.33426684,0.32957100,0.33990185,0.35305020,15,2026-01-10 14:45:00,"{""obTop"": 0.3355, ""margin"": 1000, ""method"": ""ORB"", ""obBottom"": 0.3329, ""atrPercent"": 0.928629892246993, ""positionSize"": 44874.32854542197, ""positionValue"": 15000}",2026-01-10 14:50:00.245629,80.00,FILLED
771,SimpleTrueOB,MERLUSDT,LONG,0.25439087,0.25076700,0.25873951,0.26888634,15,2026-01-10 14:45:00,"{""obTop"": 0.25538, ""margin"": 1000, ""method"": ""ORB"", ""obBottom"": 0.2533, ""atrPercent"": 0.5492955632345914, ""positionSize"": 58964.38074970522, ""positionValue"": 15000}",2026-01-10 14:50:01.538473,80.00,FILLED
773,SimpleTrueOB,JELLYJELLYUSDT,LONG,0.06525805,0.06443910,0.06624079,0.06853385,15,2026-01-10 14:55:00,"{""obTop"": 0.0654, ""margin"": 1000, ""method"": ""ORB"", ""obBottom"": 0.06509, ""atrPercent"": 0.533292658788372, ""positionSize"": 229856.70319380832, ""positionValue"": 15000}",2026-01-10 15:00:00.205346,80.00,PENDING
772,SimpleTrueOB,HYPEUSDT,SHORT,24.37362430,24.66319000,24.02614546,23.21536150,15,2026-01-10 14:50:00,"{""obTop"": 24.419, ""margin"": 1000, ""method"": ""ORB"", ""obBottom"": 24.338, ""atrPercent"": 0.27677835926329736, ""positionSize"": 615.4193490214748, ""positionValue"": 15000}",2026-01-10 14:55:00.339673,80.00,FAILED
774,SimpleTrueOB,WIFUSDT,SHORT,0.37762446,0.38279000,0.37142581,0.35696230,15,2026-01-10 14:45:00,"{""obTop"": 0.379, ""margin"": 1000, ""method"": ""ORB"", ""obBottom"": 0.3764, ""atrPercent"": 0.5531334010803276, ""positionSize"": 39722.00317744247, ""positionValue"": 15000}",2026-01-10 15:00:00.295408,80.00,PENDING
775,SimpleTrueOB,WIFUSDT,SHORT,0.37712456,0.38178000,0.37153803,0.35850280,15,2026-01-10 14:55:00,"{""obTop"": 0.378, ""margin"": 1000, ""method"": ""ORB"", ""obBottom"": 0.3764, ""atrPercent"": 0.2913412777101271, ""positionSize"": 39774.65694623548, ""positionValue"": 15000}",2026-01-10 15:00:00.295886,80.00,PENDING
776,SimpleTrueOB,BOMEUSDT,SHORT,0.00069646,0.00070508,0.00068612,0.00066198,15,2026-01-10 14:55:00,"{""obTop"": 0.0006981, ""margin"": 1000, ""method"": ""ORB"", ""obBottom"": 0.0006951, ""atrPercent"": 0.2674942405919368, ""positionSize"": 21537468.561757136, ""positionValue"": 15000}",2026-01-10 15:00:00.327269,80.00,PENDING
777,SimpleTrueOB,MERLUSDT,LONG,0.25486596,0.25076700,0.25978472,0.27126182,15,2026-01-10 14:45:00,"{""obTop"": 0.25633, ""margin"": 1000, ""method"": ""ORB"", ""obBottom"": 0.2533, ""atrPercent"": 0.9213062196449499, ""positionSize"": 58854.46539599326, ""positionValue"": 15000}",2026-01-10 15:00:00.328602,80.00,FAILED
778,SimpleTrueOB,IOSTUSDT,SHORT,0.00170366,0.00172710,0.00167553,0.00160990,15,2026-01-10 14:55:00,"{""obTop"": 0.00171, ""margin"": 1000, ""method"": ""ORB"", ""obBottom"": 0.001698, ""atrPercent"": 0.3453238195560047, ""positionSize"": 8804577.816971846, ""positionValue"": 15000}",2026-01-10 15:00:01.975903,80.00,FILLED
779,SimpleTrueOB,IOTAUSDT,SHORT,0.10167966,0.10281800,0.10031365,0.09712630,15,2026-01-10 14:55:00,"{""obTop"": 0.1018, ""margin"": 1000, ""method"": ""ORB"", ""obBottom"": 0.1016, ""atrPercent"": 0.2864275486726207, ""positionSize"": 147522.1297946905, ""positionValue"": 15000}",2026-01-10 15:00:03.000782,80.00,FILLED
780,SimpleTrueOB,POLUSDT,LONG,0.16496299,0.16271640,0.16765889,0.17394933,15,2026-01-10 15:00:00,"{""obTop"": 0.1655, ""margin"": 1000, ""method"": ""ORB"", ""obBottom"": 0.16436, ""atrPercent"": 0.7698302399594108, ""positionSize"": 90929.48887334035, ""positionValue"": 15000}",2026-01-10 15:05:00.020663,80.00,PENDING
781,SimpleTrueOB,IRYSUSDT,LONG,0.05517453,0.05449059,0.05599526,0.05791030,15,2026-01-10 15:00:00,"{""obTop"": 0.055286, ""margin"": 1000, ""method"": ""ORB"", ""obBottom"": 0.055041, ""atrPercent"": 0.6177523874235382, ""positionSize"": 271864.55899063736, ""positionValue"": 15000}",2026-01-10 15:05:00.378933,80.00,PENDING
782,SimpleTrueOB,IRUSDT,LONG,0.07995599,0.07874460,0.08140965,0.08480154,15,2026-01-10 15:10:00,"{""obTop"": 0.08034, ""margin"": 1000, ""method"": ""ORB"", ""obBottom"": 0.07954, ""atrPercent"": 0.7503367295018399, ""positionSize"": 187603.20990592978, ""positionValue"": 15000}",2026-01-10 15:14:59.997947,80.00,PENDING
783,SimpleTrueOB,CCUSDT,SHORT,0.13050889,0.13221910,0.12845664,0.12366807,15,2026-01-10 15:10:00,"{""obTop"": 0.13091, ""margin"": 1000, ""method"": ""ORB"", ""obBottom"": 0.13016, ""atrPercent"": 0.6438728211232996, ""positionSize"": 114934.69644248686, ""positionValue"": 15000}",2026-01-10 15:15:00.024099,80.00,PENDING
784,SimpleTrueOB,LIGHTUSDT,SHORT,0.59598078,0.60428300,0.58601812,0.56277190,15,2026-01-10 15:00:00,"{""obTop"": 0.5983, ""margin"": 1000, ""method"": ""ORB"", ""obBottom"": 0.5939, ""atrPercent"": 0.7674889791162121, ""positionSize"": 25168.596879919514, ""positionValue"": 15000}",2026-01-10 15:15:00.168662,80.00,PENDING
785,SimpleTrueOB,ZENUSDT,SHORT,8.87372490,8.99506000,8.72812278,8.38838450,15,2026-01-10 15:10:00,"{""obTop"": 8.906, ""margin"": 1000, ""method"": ""ORB"", ""obBottom"": 8.845, ""atrPercent"": 0.43600443655040017, ""positionSize"": 1690.383707973638, ""positionValue"": 15000}",2026-01-10 15:15:01.049753,80.00,PENDING
786,SimpleTrueOB,IRUSDT,LONG,NaN,0.07951680,0.08140965,0.08526345,15,2026-01-10 15:15:00,"{""obTop"": 0.08098, ""margin"": 1000, ""method"": ""ORB"", ""obBottom"": 0.08032, ""atrPercent"": 0.7864963897843494, ""strategies"": [""SimpleTrueOB"", ""SimpleTrueOB""], ""positionSize"": 185951.65033949193, ""positionValue"": 15000, ""agreementCount"": 2}",2026-01-10 15:20:00.004234,100.00,PENDING
787,SimpleTrueOB,POWERUSDT,SHORT,0.22156068,0.22483610,0.21763017,0.20845900,15,2026-01-10 15:15:00,"{""obTop"": 0.22261, ""margin"": 1000, ""method"": ""ORB"", ""obBottom"": 0.2206, ""atrPercent"": 0.5468335644040703, ""positionSize"": 67701.54373827316, ""positionValue"": 15000}",2026-01-10 15:20:00.013632,80.00,PENDING
788,SimpleTrueOB,1000PEPEUSDT,SHORT,0.00591827,0.00601536,0.00580176,0.00552990,15,2026-01-10 15:15:00,"{""obTop"": 0.0059558, ""margin"": 1000, ""method"": ""ORB"", ""obBottom"": 0.0058831, ""atrPercent"": 0.3541108531573446, ""positionSize"": 2534526.1130882134, ""positionValue"": 15000}",2026-01-10 15:20:00.021686,80.00,PENDING
789,SimpleTrueOB,ANIMEUSDT,SHORT,0.00750300,0.00759015,0.00739842,0.00715440,15,2026-01-10 15:15:00,"{""obTop"": 0.007515, ""margin"": 1000, ""method"": ""ORB"", ""obBottom"": 0.007494, ""atrPercent"": 0.2588027244156676, ""positionSize"": 1999200.559680195, ""positionValue"": 15000}",2026-01-10 15:20:00.068206,80.00,PENDING
790,SimpleTrueOB,PENGUUSDT,SHORT,0.01171966,0.01188467,0.01152164,0.01105960,15,2026-01-10 15:15:00,"{""obTop"": 0.011767, ""margin"": 1000, ""method"": ""ORB"", ""obBottom"": 0.011677, ""atrPercent"": 0.31784637700533414, ""positionSize"": 1279901.091974068, ""positionValue"": 15000}",2026-01-10 15:20:00.104482,80.00,PENDING
791,SimpleTrueOB,SPXUSDT,SHORT,0.56868624,0.57671000,0.55905773,0.53659120,15,2026-01-10 15:15:00,"{""obTop"": 0.571, ""margin"": 1000, ""method"": ""ORB"", ""obBottom"": 0.5666, ""atrPercent"": 0.31541039234934837, ""positionSize"": 26376.583333544346, ""positionValue"": 15000}",2026-01-10 15:20:00.115702,80.00,PENDING
792,SimpleTrueOB,MOODENGUSDT,SHORT,0.07983903,0.08081010,0.07867374,0.07595474,15,2026-01-10 15:15:00,"{""obTop"": 0.08001, ""margin"": 1000, ""method"": ""ORB"", ""obBottom"": 0.0797, ""atrPercent"": 0.2491280613999155, ""positionSize"": 187878.03644255243, ""positionValue"": 15000}",2026-01-10 15:20:00.235376,80.00,PENDING
793,SimpleTrueOB,ALGOUSDT,SHORT,0.13082383,0.13241100,0.12891923,0.12447515,15,2026-01-10 15:15:00,"{""obTop"": 0.1311, ""margin"": 1000, ""method"": ""ORB"", ""obBottom"": 0.1306, ""atrPercent"": 0.2392641691849492, ""positionSize"": 114658.00993595738, ""positionValue"": 15000}",2026-01-10 15:20:00.297162,80.00,PENDING
794,SimpleTrueOB,ADAUSDT,SHORT,0.38627273,0.39127400,0.38027121,0.36626765,15,2026-01-10 15:15:00,"{""obTop"": 0.3874, ""margin"": 1000, ""method"": ""ORB"", ""obBottom"": 0.3853, ""atrPercent"": 0.18428395000189843, ""positionSize"": 38832.66623558956, ""positionValue"": 15000}",2026-01-10 15:20:00.301403,80.00,PENDING
795,SimpleTrueOB,GALAUSDT,SHORT,0.00702360,0.00711040,0.00691943,0.00667638,15,2026-01-10 15:15:00,"{""obTop"": 0.00704, ""margin"": 1000, ""method"": ""ORB"", ""obBottom"": 0.00701, ""atrPercent"": 0.30451280463393066, ""positionSize"": 2135658.4484156617, ""positionValue"": 15000}",2026-01-10 15:20:00.313907,80.00,PENDING
796,SimpleTrueOB,1000FLOKIUSDT,SHORT,0.05124975,0.05192410,0.05044053,0.04855234,15,2026-01-10 15:15:00,"{""obTop"": 0.05141, ""margin"": 1000, ""method"": ""ORB"", ""obBottom"": 0.05111, ""atrPercent"": 0.2321516669515232, ""positionSize"": 292684.36597971176, ""positionValue"": 15000}",2026-01-10 15:20:00.394978,80.00,PENDING
797,SimpleTrueOB,PENDLEUSDT,SHORT,2.05718848,2.08201400,2.02739786,1.95788640,15,2026-01-10 15:15:00,"{""obTop"": 2.0614, ""margin"": 1000, ""method"": ""ORB"", ""obBottom"": 2.0538, ""atrPercent"": 0.19787708786004488, ""positionSize"": 7291.504957290059, ""positionValue"": 15000}",2026-01-10 15:20:00.422445,80.00,PENDING
809,SimpleTrueOB,WIFUSDT,SHORT,0.37512496,0.37976000,0.36956291,0.35658480,15,2026-01-10 15:15:00,"{""obTop"": 0.376, ""margin"": 1000, ""method"": ""ORB"", ""obBottom"": 0.3744, ""atrPercent"": 0.2985224599523311, ""positionSize"": 39986.67537345422, ""positionValue"": 15000}",2026-01-10 15:20:02.383639,80.00,PENDING
810,SimpleTrueOB,JUPUSDT,SHORT,0.20900819,0.21149400,0.20602522,0.19906495,15,2026-01-10 15:15:00,"{""obTop"": 0.2094, ""margin"": 1000, ""method"": ""ORB"", ""obBottom"": 0.2087, ""atrPercent"": 0.19177158734499195, ""positionSize"": 71767.5226028224, ""positionValue"": 15000}",2026-01-10 15:20:02.474734,80.00,PENDING
811,SimpleTrueOB,SNXUSDT,SHORT,0.47290540,0.47874000,0.46590388,0.44956700,15,2026-01-10 15:15:00,"{""obTop"": 0.474, ""margin"": 1000, ""method"": ""ORB"", ""obBottom"": 0.472, ""atrPercent"": 0.3605426664525703, ""positionSize"": 31718.817336405973, ""positionValue"": 15000}",2026-01-10 15:20:02.967059,80.00,PENDING
814,SimpleTrueOB,POLUSDT,LONG,0.16520804,0.16271640,0.16819800,0.17517457,15,2026-01-10 15:15:00,"{""obTop"": 0.16599, ""margin"": 1000, ""method"": ""ORB"", ""obBottom"": 0.16436, ""atrPercent"": 1.3887420837199467, ""positionSize"": 90794.61540717435, ""positionValue"": 15000}",2026-01-10 15:30:00.139869,80.00,PENDING
822,SimpleTrueOB,TRADOORUSDT,LONG,2.14592910,2.11464000,2.18347602,2.27108550,15,2026-01-10 15:30:00,"{""obTop"": 2.155, ""margin"": 1000, ""method"": ""ORB"", ""obBottom"": 2.136, ""atrPercent"": 0.8776119755836566, ""positionSize"": 6989.979305467268, ""positionValue"": 15000}",2026-01-10 15:35:00.375452,80.00,PENDING
831,SimpleTrueOB,BREVUSDT,LONG,0.39622923,0.39114900,0.40232551,0.41655015,15,2026-01-10 15:55:00,"{""obTop"": 0.3972, ""margin"": 1000, ""method"": ""ORB"", ""obBottom"": 0.3951, ""atrPercent"": 0.7458719758186678, ""positionSize"": 37856.87391109434, ""positionValue"": 15000}",2026-01-10 16:00:00.042671,80.00,PENDING
832,SimpleTrueOB,POLUSDT,LONG,0.17058911,0.16781490,0.17391816,0.18168596,15,2026-01-10 15:55:00,"{""obTop"": 0.1716, ""margin"": 1000, ""method"": ""ORB"", ""obBottom"": 0.16951, ""atrPercent"": 0.8918422437428101, ""positionSize"": 87930.58309565843, ""positionValue"": 15000}",2026-01-10 16:00:00.064303,80.00,PENDING
833,SimpleTrueOB,STABLEUSDT,SHORT,0.01458208,0.01481064,0.01430781,0.01366786,15,2026-01-10 15:45:00,"{""obTop"": 0.014664, ""margin"": 1000, ""method"": ""ORB"", ""obBottom"": 0.014506, ""atrPercent"": 0.8258972373674317, ""positionSize"": 1028659.6229084692, ""positionValue"": 15000}",2026-01-10 16:00:00.090235,80.00,PENDING
834,SimpleTrueOB,UNIUSDT,SHORT,5.48890200,5.56712000,5.39504040,5.17603000,15,2026-01-10 15:45:00,"{""obTop"": 5.512, ""margin"": 1000, ""method"": ""ORB"", ""obBottom"": 5.468, ""atrPercent"": 0.4449334677505816, ""positionSize"": 2732.786994557381, ""positionValue"": 15000}",2026-01-10 16:00:00.4985,80.00,PENDING
